review_id,entity_type,entity_text,start_position,end_position,context
2687,CUSHION,padded,31,37,"ompared to {comparison}, this padded is {comparison_result}"
2688,CUSHION,base,4,8,The base has {technical_spec} that {te
2689,CUSHION,cushioning,27,37,"Unlike {alternative}, this cushioning {advantage}"
2690,CUSHION,seat base,14,23,"Honestly, the seat base has {technical_spec} that {te"
2691,CUSHION,padding,34,41," a technical perspective, the padding {technical_assessment}"
2692,CUSHION,padding,19,26,"Unfortunately, the padding is {defect} for long trips"
2693,CUSHION,cushioning,22,32,"In my experience, the cushioning delivers premium and exceeds "
2694,CUSHION,padding,4,11,The padding is {comparative_adj} than {pr
2695,CUSHION,base,16,20,I {dislike} the base because it {issue}
2696,CUSHION,padding,16,23,I {dislike} the padding because it {issue}
2697,CUSHION,base,4,8,The base design includes {feature} whi
2698,CUSHION,padding,4,11,The padding design includes {feature} whi
2699,CUSHION,cushion,27,34,"Unlike {alternative}, this cushion {advantage}"
2700,CUSHION,padded,4,10,The padded works but the heated seat doe
2701,CUSHION,bottom,4,10,The bottom quality is better than the fo
2702,CUSHION,cushioning,36,46," the broken head support, the cushioning functions properly"
2703,CUSHION,cushion,4,11,The cushion works but the heated seat doe
2704,CUSHION,padded,32,38,"like the broken headrest, the padded functions properly"
2705,CUSHION,padding,33,40,"ike the broken reclining, the padding functions properly"
2706,CUSHION,cushioning,4,14,The cushioning works but the upholstery does
2707,CUSHION,bottom,9,15,Both the bottom and footrests need improvemen
2708,CUSHION,bottom,4,10,The bottom and other features work well 
2709,CUSHION,cushioning,9,19,Both the cushioning and reclining need improvemen
2710,CUSHION,cushions,4,12,The cushions works but the armrests doesn'
2711,CUSHION,cushions,9,17,Both the cushions and work table need improveme
2712,CUSHION,seat base,9,18,Both the seat base and massage function need imp
2713,CUSHION,padded,4,10,The padded works but the fabric doesn't
2714,CUSHION,cushions,4,12,The cushions works but the warmer doesn't
2715,CUSHION,bottom,4,10,The bottom and other features work well 
2716,CUSHION,seat base,32,41,"like the broken neckrest, the seat base functions properly"
2717,CUSHION,base,9,13,Both the base and lower back support need i
2718,CUSHION,cushioning,4,14,The cushioning quality is better than the lu
2719,CUSHION,bottom,33,39,"ike the broken foot-rest, the bottom functions properly"
2720,BACKREST,spine support,35,48,"nk unlike {alternative}, this spine support {advantage}"
2721,BACKREST,seatback,44,52," a technical perspective, the seatback {technical_assessment}"
2722,BACKREST,seatback,4,12,The seatback has {technical_spec} that {te
2723,BACKREST,seatback,13,21,I prefer the seatback because it provides excellent
2724,BACKREST,back,29,33,"Actually, unfortunately, the back is {defect} for long trips ov"
2725,BACKREST,seat back,27,36,"Unlike {alternative}, this seat back {advantage} in my opinion."
2726,BACKREST,back,27,31,"Unlike {alternative}, this back {advantage}"
2727,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2728,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2729,BACKREST,seat back,16,25,I {dislike} the seat back because it {issue} overall.
2730,BACKREST,seatback,14,22,"Honestly, the seatback is {comparative_adj} than {pr"
2731,BACKREST,seatback,4,12,The seatback design includes {feature} whi
2732,BACKREST,backrest,28,36,"Overall, unfortunately, the backrest is {defect} for long trips"
2733,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2734,BACKREST,seatback,4,12,The seatback {function} perfectly when tra
2735,BACKREST,seat back,4,13,The seat back is {comparative_adj} than {pr
2736,BACKREST,seatback,19,27,"Unfortunately, the seatback is {defect} for long trips"
2737,BACKREST,backrest,34,42," a technical perspective, the backrest {technical_assessment}"
2738,BACKREST,back,33,37,"my experience, {overall}, the back is smooth for comfort"
2739,BACKREST,back,22,26,"In my experience, the back has {technical_spec} that {te"
2740,BACKREST,seat back,29,38,"Actually, unfortunately, the seat back is {defect} for daily use in "
2741,BACKREST,seatback,4,12,The seatback doesn't work properly and cre
2742,BACKREST,back-rest,16,25,I {dislike} the back-rest because it {issue}
2743,BACKREST,backrest,4,12,The backrest doesn't work properly and cre
2744,BACKREST,seat back,44,53," a technical perspective, the seat back {technical_assessment}"
2745,BACKREST,back support,27,39,"Unlike {alternative}, this back support {advantage}"
2746,BACKREST,spine support,4,17,The spine support performs comfortable and exce
2747,BACKREST,back,27,31,"Unlike {alternative}, this back {advantage}"
2748,BACKREST,backrest,14,22,"Actually, the backrest {function} perfectly when nee"
2749,BACKREST,backrest,39,47,"ompared to {comparison}, this backrest is {comparison_result}"
2750,BACKREST,seat back,4,13,The seat back has {technical_spec} that {te
2751,BACKREST,seat back,35,44,"nk unlike {alternative}, this seat back {advantage}"
2752,BACKREST,backrest,41,49,"ompared to {comparison}, this backrest is {comparison_result}"
2753,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2754,BACKREST,seatback,14,22,"Actually, the seatback has {technical_spec} that {te"
2755,BACKREST,seat back,4,13,The seat back performs durable and exceeds 
2756,BACKREST,seat back,27,36,"Unlike {alternative}, this seat back {advantage}"
2757,BACKREST,back-rest,29,38,"Honestly, unfortunately, the back-rest is {defect} for daily use"
2758,BACKREST,seat back,4,13,The seat back has {technical_spec} that {te
2759,BACKREST,backrest,4,12,The backrest design includes {feature} whi
2760,BACKREST,seatback,31,39,"ompared to {comparison}, this seatback is {comparison_result}"
2761,BACKREST,back support,14,26,"Honestly, the back support design includes {feature} whi"
2762,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2763,BACKREST,seatback,27,35,"Unlike {alternative}, this seatback {advantage}"
2764,BACKREST,seat back,34,43," a technical perspective, the seat back {technical_assessment}"
2765,BACKREST,seat back,4,13,The seat back has {technical_spec} that {te
2766,BACKREST,seat back,14,23,"Honestly, the seat back doesn't work properly and cre"
2767,BACKREST,seatback,4,12,The seatback is {comparative_adj} than {pr
2768,BACKREST,backrest,34,42," a technical perspective, the backrest {technical_assessment}"
2769,BACKREST,backrest,14,22,"Actually, the backrest design includes {feature} whi"
2770,BACKREST,seat back,24,33,"Overall, {overall}, the seat back is excellent for work"
2771,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2772,BACKREST,backrest,4,12,the backrest design includes {feature} whi
2773,BACKREST,back-rest,4,13,The back-rest design includes {feature} whi
2774,BACKREST,seat back,17,26,I appreciate the seat back because it provides excellent
2775,BACKREST,backrest,12,20,I think the backrest design includes {feature} whi
2776,BACKREST,seat back,4,13,The seat back has {technical_spec} that {te
2777,BACKREST,backrest,4,12,The backrest {malfunction} especially when
2778,BACKREST,seatback,17,25,I appreciate the seatback because it provides excellent
2779,BACKREST,seat back,4,13,The seat back {function} perfectly when wor
2780,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}."
2781,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2782,BACKREST,backrest,31,39,"ompared to {comparison}, this backrest is {comparison_result}"
2783,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2784,BACKREST,back-rest,22,31,"In my experience, the back-rest has {technical_spec} that {te"
2785,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2786,BACKREST,backrest,4,12,The backrest has {technical_spec} that {te
2787,BACKREST,seatback,4,12,The seatback has {technical_spec} that {te
2788,BACKREST,backrest,31,39,"ompared to {comparison}, this backrest is {comparison_result}"
2789,BACKREST,seatback,19,27,"Unfortunately, the seatback is {defect} for work"
2790,BACKREST,back-rest,27,36,"Unlike {alternative}, this back-rest {advantage}"
2791,BACKREST,seatback,44,52," a technical perspective, the seatback {technical_assessment}"
2792,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2793,BACKREST,seat back,4,13,the seat back is {comparative_adj} than {pr
2794,BACKREST,seatback,4,12,The seatback design includes {feature} whi
2795,BACKREST,seat back,27,36,"Unlike {alternative}, this seat back {advantage}"
2796,BACKREST,spine support,4,17,The spine support design includes {feature} whi
2797,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2798,BACKREST,seatback,4,12,The seatback design includes {feature} whi
2799,BACKREST,back support,4,16,The back support has {technical_spec} that {te
2800,BACKREST,backrest,42,50," a technical perspective, the backrest {technical_assessment}"
2801,BACKREST,backrest,31,39,"ompared to {comparison}, this backrest is {comparison_result}."
2802,BACKREST,backrest,4,12,The backrest has {technical_spec} that {te
2803,BACKREST,seatback,43,51," a technical perspective, the seatback {technical_assessment}"
2804,BACKREST,seatback,12,20,I think the seatback is {comparative_adj} than {pr
2805,BACKREST,seat back,23,32,"I think {overall}, the seat back is comfortable for work for s"
2806,BACKREST,seat back,4,13,The seat back is {comparative_adj} than {pr
2807,BACKREST,backrest,13,21,"Overall, the backrest design includes {feature} whi"
2808,BACKREST,back support,4,16,the back support {malfunction} especially when
2809,BACKREST,back,49,53,"ompared to {comparison}, this back is {comparison_result} for su"
2810,BACKREST,seatback,41,49,"ompared to {comparison}, this seatback is {comparison_result}"
2811,BACKREST,spine support,4,17,The spine support {function} perfectly when nee
2812,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2813,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2814,BACKREST,backrest,4,12,The backrest design includes {feature} whi
2815,BACKREST,seatback,44,52," a technical perspective, the seatback {technical_assessment}"
2816,BACKREST,seatback,4,12,The seatback has {technical_spec} that {te
2817,BACKREST,backrest,27,35,"Unlike {alternative}, this backrest {advantage}"
2818,BACKREST,back-rest,16,25,I {dislike} the back-rest because it {issue}
2819,BACKREST,backrest,19,27,"unfortunately, the backrest is {defect} for long trips"
2820,BACKREST,seatback,4,12,The seatback is {comparative_adj} than {pr
2821,BACKREST,seat back,4,13,The seat back design includes {feature} whi
2822,BACKREST,seatback,4,12,The seatback is {comparative_adj} than {pr
2823,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2824,BACKREST,seat back,35,44,"nk unlike {alternative}, this seat back {advantage} in my opinion."
2825,BACKREST,back-rest,4,13,The back-rest design includes {feature} whi
2826,BACKREST,seat back,15,24,"{overall}, the seat back is responsive for comfort."
2827,BACKREST,back,4,8,The back design includes {feature} whi
2828,BACKREST,back support,34,46," a technical perspective, the back support {technical_assessment} overal"
2829,BACKREST,back,4,8,the back is {comparative_adj} than {pr
2830,BACKREST,back-rest,4,13,The back-rest design includes {feature} whi
2831,BACKREST,seat back,4,13,The seat back has {technical_spec} that {te
2832,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2833,BACKREST,back-rest,27,36,"Unlike {alternative}, this back-rest {advantage}"
2834,BACKREST,backrest,34,42," a technical perspective, the backrest {technical_assessment}"
2835,BACKREST,backrest,4,12,The backrest is {comparative_adj} than {pr
2836,BACKREST,backrest,31,39,"ompared to {comparison}, this backrest is {comparison_result}"
2837,BACKREST,back,4,8,The back is {comparative_adj} than {pr
2838,BACKREST,back,13,17,"Overall, the back has {technical_spec} that {te"
2839,BACKREST,seatback,29,37,"Actually, unfortunately, the seatback is {defect} for comfort reall"
2840,BACKREST,back support,4,16,The back support has {technical_spec} that {te
2841,BACKREST,back,31,35,"ompared to {comparison}, this back is {comparison_result}"
2842,BACKREST,seat back,4,13,The seat back provides comfortable and prov
2843,BACKREST,seat back,34,43," a technical perspective, the seat back {technical_assessment}"
2844,BACKREST,backrest,4,12,The backrest is {comparative_adj} than {pr
2845,BACKREST,seatback,34,42," a technical perspective, the seatback {technical_assessment}"
2846,BACKREST,backrest,4,12,The backrest has {technical_spec} that {te
2847,BACKREST,seatback,31,39,"ompared to {comparison}, this seatback is {comparison_result}"
2848,BACKREST,back support,4,16,The back support is {comparative_adj} than {pr
2849,BACKREST,seat back,12,21,I enjoy the seat back because it provides excellent
2850,BACKREST,back-rest,4,13,The back-rest is {comparative_adj} than {pr
2851,BACKREST,seat back,31,40,"ompared to {comparison}, this seat back is {comparison_result}"
2852,BACKREST,seat back,13,22,"Overall, the seat back {function} perfectly when wor"
2853,BACKREST,backrest,4,12,the backrest {malfunction} especially when
2854,BACKREST,seatback,31,39,"ompared to {comparison}, this seatback is {comparison_result}"
